retail_price,release_month,release_quarter,log_retail_price,has_collaboration,collab_count,collab_tier,brand_retail_mean,brand_retail_std,brand_retail_median,brand_resell_mean,brand_resell_std,brand_resell_median,model_retail_mean,model_retail_std,model_retail_median,model_resell_mean,model_resell_std,model_resell_median,model_count,retail_to_brand_mean,model_resell_mean_to_brand_mean,retail_to_model_mean,brand,model_processed,collab_brands,size_category,resell_price
90.0,9.0,3.0,4.51085950651685,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,0.6130934943530862,0.8594401987903793,0.9944751381215469,Nike,Other,none,Men,118.0
65.0,3.0,1.0,4.189654742026425,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,104.44444444444444,16.775287073855292,110.0,84.85185185185185,22.19789266454,84.0,27.0,0.44278974592167336,0.4841361492451721,0.6223404255319149,Nike,dunk low retro,none,PS,49.0
150.0,10.0,4.0,5.017279836814924,0,0,0,148.30107526881721,40.503667603792955,150.0,154.40430107526882,79.51783566192826,134.0,150.83333333333334,13.099097120852496,150.0,165.26190476190476,62.98864289439458,142.0,84.0,1.011455916473318,1.0703193085362506,0.9944751381215469,New Balance,9060,none,Men,135.0
65.0,5.0,2.0,4.189654742026425,1,1,3,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,103.61111111111111,51.32954531478164,97.5,508.3333333333333,559.4295413764864,254.5,18.0,0.45199946039809225,3.2617161615234833,0.6273458445040214,Jordan,1 retro low og sp,travis scott,PS,121.0
85.0,3.0,1.0,4.454347296253507,0,0,0,137.4869109947644,41.30398969371303,130.0,171.01570680628274,96.22273921205674,143.0,96.85185185185185,17.73218734967723,95.0,126.12962962962963,46.83574118865235,108.5,54.0,0.6182406702208683,0.7375324289511161,0.8776290630975144,ASICS,gel-1130,none,GS,80.0
120.0,3.0,1.0,4.795790545596741,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,111.93548387096774,8.334408532787302,110.0,99.19354838709677,11.97335752087027,100.0,31.0,0.8174579924707817,0.5659650496484196,1.0720461095100864,Nike,p-6000,none,Men,85.0
95.0,1.0,1.0,4.564348191467836,0,0,0,137.4869109947644,41.30398969371303,130.0,171.01570680628274,96.22273921205674,143.0,96.85185185185185,17.73218734967723,95.0,126.12962962962963,46.83574118865235,108.5,54.0,0.690974866717441,0.7375324289511161,0.9808795411089867,ASICS,gel-1130,none,Men,144.0
220.0,12.0,4.0,5.3981627015177525,1,1,3,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,193.68421052631578,35.93366207576733,220.0,136.52631578947367,55.06094443740664,117.0,19.0,1.432654263491836,0.8529440730433846,1.1358695652173914,adidas,boost 700 mnvn,yeezy,Men,123.0
80.0,2.0,1.0,4.394449154672439,0,0,0,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,105.97560975609755,12.309524371148648,110.0,115.17073170731707,50.43555414537665,110.0,41.0,0.520965186724304,0.7195257004466817,0.7548906789413119,adidas,campus 00s,none,Men,73.0
160.0,6.0,2.0,5.081404364984463,1,1,3,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,1.1126140563645348,0.8594401987903793,0.9944751381215469,Jordan,Other,michael jordan,Men,120.0
210.0,10.0,4.0,5.351858133476067,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,150.0,44.969125210773484,150.0,136.16216216216216,48.26461408706147,121.0,37.0,1.4603059489784518,0.8736832621225685,1.4,Jordan,12 retro,none,Men,202.0
90.0,12.0,4.0,4.51085950651685,0,0,0,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,131.11111111111111,47.81329429260351,130.0,146.44444444444446,84.20230268690861,126.0,9.0,0.586085835064842,0.9149072850660688,0.6864406779661016,adidas,superstar,none,Men,71.0
100.0,9.0,3.0,4.61512051684126,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,108.94495412844037,23.832880073095055,110.0,104.16055045871559,44.49508753157074,94.5,218.0,0.6812149937256513,0.5943050941349544,0.9178947368421052,Nike,dunk low,none,Men,87.0
160.0,3.0,1.0,5.081404364984463,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,150.0,14.999999999999993,160.0,104.29411764705883,15.389788440238355,104.0,17.0,1.0899439899610421,0.595067183621733,1.0666666666666667,Nike,air max 270,none,Men,106.0
150.0,5.0,2.0,5.017279836814924,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,137.82222222222222,44.596824636702195,130.0,255.6888888888889,255.6702263590046,146.0,45.0,1.021822490588477,1.4588748668393585,1.088358594001935,Nike,air force 1 low,none,Men,266.0
180.0,4.0,2.0,5.198497031265826,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,145.3921568627451,43.445004922633224,170.0,111.91176470588235,45.5846732408903,98.5,102.0,1.2516908134101015,0.7180808097163078,1.2380310182063383,Jordan,1 retro high og,none,Women,111.0
210.0,2.0,1.0,5.351858133476067,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,168.88888888888889,50.54563394706916,170.0,163.11111111111111,80.51776891538358,162.0,9.0,1.4603059489784518,1.04660094538065,1.243421052631579,Jordan,4 retro se,none,Men,198.0
118.0,5.0,2.0,4.77912349311153,1,1,3,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,0.8038336925962686,0.8594401987903793,0.9944751381215469,Nike,Other,supreme,Men,163.0
110.0,11.0,4.0,4.709530201312334,0,0,0,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,107.89473684210526,5.76939489863918,110.0,119.21052631578948,27.02067066078761,112.5,38.0,0.716327131745918,0.7447641963929322,1.0195121951219512,adidas,handball spezial,none,Women,115.0
220.0,2.0,1.0,5.3981627015177525,1,1,3,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,196.1946902654867,36.45737687626263,220.0,244.23008849557522,94.53655839046357,229.0,113.0,1.432654263491836,1.5258201705405097,1.1213351375732974,adidas,boost 350 v2,yeezy,Men,229.0
140.0,11.0,4.0,4.948759890378168,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,138.14814814814815,11.779067821624874,140.0,111.18518518518519,64.69040889381519,99.0,27.0,0.9735372993189679,0.7134187188993442,1.0134048257372654,Jordan,1 retro low og,none,Men,96.0
155.0,6.0,2.0,5.049856007249537,0,0,0,148.30107526881721,40.503667603792955,150.0,154.40430107526882,79.51783566192826,134.0,158.3783783783784,13.847084232492474,155.0,168.6216216216216,104.22234547973528,133.0,37.0,1.045171113689095,1.0920785266170931,0.9786689419795221,New Balance,1906r,none,Men,119.0
130.0,3.0,1.0,4.875197323201151,0,0,0,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,131.11111111111111,47.81329429260351,130.0,146.44444444444446,84.20230268690861,126.0,9.0,0.846568428426994,0.9149072850660688,0.9915254237288136,adidas,superstar,none,Men,150.0
210.0,3.0,1.0,5.351858133476067,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,175.71428571428572,33.09438162646486,160.0,145.14285714285714,42.42023326758341,136.0,7.0,1.4603059489784518,0.9313078089296092,1.1951219512195121,Jordan,9 retro,none,Men,136.0
190.0,7.0,3.0,5.25227342804663,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,1.2943084880787374,0.8594401987903793,0.9944751381215469,Nike,Other,none,Men,128.0
125.0,6.0,2.0,4.836281906951478,0,0,0,125.0,0.0,125.0,122.5,9.192388155425117,122.5,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,1.0,0.8594401987903793,0.9944751381215469,Anta,Other,none,Men,129.0
150.0,5.0,2.0,5.017279836814924,0,0,0,148.30107526881721,40.503667603792955,150.0,154.40430107526882,79.51783566192826,134.0,150.83333333333334,13.099097120852496,150.0,165.26190476190476,62.98864289439458,142.0,84.0,1.011455916473318,1.0703193085362506,0.9944751381215469,New Balance,9060,none,Men,132.0
120.0,2.0,1.0,4.795790545596741,0,0,0,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,118.4375,6.772513232461854,120.0,109.46875,14.370633979325406,111.0,32.0,0.781447780086456,0.683902740332842,1.0131926121372032,adidas,gazelle bold,none,Women,112.0
110.0,12.0,4.0,4.709530201312334,0,0,0,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,105.97560975609755,12.309524371148648,110.0,115.17073170731707,50.43555414537665,110.0,41.0,0.716327131745918,0.7195257004466817,1.0379746835443038,adidas,campus 00s,none,Women,97.0
110.0,9.0,3.0,4.709530201312334,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,108.94495412844037,23.832880073095055,110.0,104.16055045871559,44.49508753157074,94.5,218.0,0.7493364930982165,0.5943050941349544,1.0096842105263157,Nike,dunk low,none,Women,76.0
140.0,5.0,2.0,4.948759890378168,1,1,3,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,0.9735372993189679,0.8594401987903793,0.9944751381215469,Jordan,Other,off-white,Men,126.0
150.0,4.0,2.0,5.017279836814924,1,1,3,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,103.61111111111111,51.32954531478164,97.5,508.3333333333333,559.4295413764864,254.5,18.0,1.0430756778417514,3.2617161615234833,1.4477211796246647,Jordan,1 retro low og sp,travis scott,Women,725.0
100.0,6.0,2.0,4.61512051684126,0,0,0,137.6172839506173,43.00341396276618,130.0,142.64814814814815,59.81581172192744,129.0,128.57142857142858,26.726124191242437,150.0,138.42857142857142,29.410072780467257,153.0,7.0,0.7266529110971561,0.9704196880621649,0.7777777777777777,UGG,lowmel,none,Men,99.0
110.0,1.0,1.0,4.709530201312334,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,105.89430894308943,17.50916060384714,110.0,98.0569105691057,32.47452994725582,92.0,123.0,0.7649221637506176,0.6291812654799638,1.0387715930902113,Jordan,1 mid,none,Men,118.0
110.0,3.0,1.0,4.709530201312334,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,100.93181818181819,16.367753168430113,100.0,97.45454545454545,28.875439625815524,91.0,88.0,0.7649221637506176,0.6253161952583919,1.0898446295879305,Jordan,1 low,none,Women,81.0
225.0,11.0,4.0,5.420534999272286,1,1,3,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,167.03125,59.240616175380126,185.0,181.09375,75.20396325134519,180.5,32.0,1.564613516762627,1.161986382542741,1.3470533208606175,Jordan,11 retro,michael jordan,Women,153.0
185.0,10.0,4.0,5.225746673713202,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,1.260247738392455,0.8594401987903793,0.9944751381215469,Nike,Other,none,Men,138.0
220.0,12.0,4.0,5.3981627015177525,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,167.03125,59.240616175380126,185.0,181.09375,75.20396325134519,180.5,32.0,1.5298443275012352,1.161986382542741,1.3171188026192704,Jordan,11 retro,none,Men,314.0
100.0,2.0,1.0,4.61512051684126,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,108.94495412844037,23.832880073095055,110.0,104.16055045871559,44.49508753157074,94.5,218.0,0.6812149937256513,0.5943050941349544,0.9178947368421052,Nike,dunk low,none,Men,111.0
110.0,6.0,2.0,4.709530201312334,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,111.93548387096774,8.334408532787302,110.0,99.19354838709677,11.97335752087027,100.0,31.0,0.7493364930982165,0.5659650496484196,0.9827089337175793,Nike,p-6000,none,Men,93.0
130.0,2.0,1.0,4.875197323201151,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,100.93181818181819,16.367753168430113,100.0,97.45454545454545,28.875439625815524,91.0,88.0,0.9039989207961845,0.6253161952583919,1.287998198603918,Jordan,1 low,none,Men,110.0
190.0,1.0,1.0,5.25227342804663,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,151.58227848101265,53.46664610786821,160.0,223.9240506329114,184.5190402343971,180.0,79.0,1.321229191932885,1.4368066129242687,1.2534446764091858,Jordan,4 retro,none,Men,358.0
110.0,1.0,1.0,4.709530201312334,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,111.93548387096774,8.334408532787302,110.0,99.19354838709677,11.97335752087027,100.0,31.0,0.7493364930982165,0.5659650496484196,0.9827089337175793,Nike,p-6000,none,Men,121.0
60.0,3.0,1.0,4.110873864173311,1,1,3,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,81.6470588235294,36.94411518846843,80.0,95.82352941176471,23.598822253763128,89.0,17.0,0.390723890043228,0.5986546329712413,0.7348703170028819,adidas,foam rnr,yeezy,Men,78.0
225.0,3.0,1.0,5.420534999272286,1,1,3,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,183.82051282051282,35.97431232280218,198.0,211.12820512820514,136.917220378473,171.0,39.0,1.564613516762627,1.3547021878428431,1.2240200864834705,Jordan,5 retro,michael jordan,Men,222.0
230.0,11.0,4.0,5.442417710521793,1,1,2,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,1.5667944855689981,0.8594401987903793,0.9944751381215469,Nike,Other,kobe bryant,Men,335.0
210.0,2.0,1.0,5.351858133476067,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,151.58227848101265,53.46664610786821,160.0,223.9240506329114,184.5190402343971,180.0,79.0,1.4603059489784518,1.4368066129242687,1.3853862212943633,Jordan,4 retro,none,Women,223.0
50.0,5.0,2.0,3.9318256327243257,1,1,3,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,103.61111111111111,51.32954531478164,97.5,508.3333333333333,559.4295413764864,254.5,18.0,0.3476918926139171,3.2617161615234833,0.48257372654155495,Jordan,1 retro low og sp,travis scott,TD,110.0
115.0,6.0,2.0,4.7535901911063645,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,100.93181818181819,16.367753168430113,100.0,97.45454545454545,28.875439625815524,91.0,88.0,0.7996913530120093,0.6253161952583919,1.1393830218419274,Jordan,1 low,none,Men,83.0
230.0,10.0,4.0,5.442417710521793,1,1,3,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,196.1946902654867,36.45737687626263,220.0,244.23008849557522,94.53655839046357,229.0,113.0,1.497774911832374,1.5258201705405097,1.1723049165539017,adidas,boost 350 v2,yeezy,Men,188.0
160.0,12.0,4.0,5.081404364984463,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,190.0,61.13509630318742,175.0,150.94117647058823,93.68462426422712,111.0,17.0,1.0899439899610421,0.8612196238992481,0.8421052631578947,Nike,air max 97,none,Men,121.0
135.0,12.0,4.0,4.912654885736052,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,121.21875,34.30232939010559,120.0,249.953125,262.23643939927484,160.0,64.0,0.9196402415296293,1.4261485257926771,1.1136890951276102,Nike,sb dunk low,none,Men,300.0
190.0,5.0,2.0,5.25227342804663,1,1,2,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,152.10526315789474,45.163769571099174,180.0,166.6315789473684,56.80200556544909,162.0,19.0,1.2943084880787374,0.9507437871252682,1.2491349480968859,Nike,kobe 8 protro,kobe bryant,Men,247.0
110.0,8.0,3.0,4.709530201312334,0,0,0,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,112.0,4.47213595499958,110.0,118.0,30.058276730378275,105.0,5.0,0.716327131745918,0.7372014694538429,0.9821428571428571,adidas,ae 1 low,none,Men,102.0
120.0,9.0,3.0,4.795790545596741,0,0,0,148.30107526881721,40.503667603792955,150.0,154.40430107526882,79.51783566192826,134.0,150.08771929824562,22.23035304468258,150.0,148.24561403508773,51.357737176785726,137.0,57.0,0.8091647331786542,0.9601132416824395,0.7995324371712449,New Balance,2002r,none,Men,94.0
170.0,3.0,1.0,5.14166355650266,0,0,0,148.30107526881721,40.503667603792955,150.0,154.40430107526882,79.51783566192826,134.0,150.08771929824562,22.23035304468258,150.0,148.24561403508773,51.357737176785726,137.0,57.0,1.146316705336427,0.9601132416824395,1.1326709526592635,New Balance,2002r,none,Men,166.0
180.0,8.0,3.0,5.198497031265826,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,152.10526315789474,45.163769571099174,180.0,166.6315789473684,56.80200556544909,162.0,19.0,1.2261869887061725,0.9507437871252682,1.1833910034602075,Nike,kobe 8 protro,none,Men,242.0
115.0,9.0,3.0,4.7535901911063645,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,100.93181818181819,16.367753168430113,100.0,97.45454545454545,28.875439625815524,91.0,88.0,0.7996913530120093,0.6253161952583919,1.1393830218419274,Jordan,1 low,none,Men,90.0
110.0,7.0,3.0,4.709530201312334,0,0,0,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,112.0,4.47213595499958,110.0,118.0,30.058276730378275,105.0,5.0,0.716327131745918,0.7372014694538429,0.9821428571428571,adidas,ae 1 low,none,Men,96.0
150.0,5.0,2.0,5.017279836814924,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,151.58227848101265,53.46664610786821,160.0,223.9240506329114,184.5190402343971,180.0,79.0,1.0430756778417514,1.4368066129242687,0.989561586638831,Jordan,4 retro,none,GS,176.0
285.0,4.0,2.0,5.655991810819852,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,1.9414627321181064,0.8594401987903793,0.9944751381215469,Nike,Other,none,Men,285.0
125.0,1.0,1.0,4.836281906951478,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,114.52380952380952,11.608699529314418,120.0,114.0,43.62682660932376,98.0,21.0,0.8515187421570641,0.6504456863276472,1.0914760914760915,Nike,dunk low se,none,Men,96.0
220.0,8.0,3.0,5.3981627015177525,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,151.58227848101265,53.46664610786821,160.0,223.9240506329114,184.5190402343971,180.0,79.0,1.5298443275012352,1.4368066129242687,1.4513569937369522,Jordan,4 retro,none,Men,223.0
150.0,5.0,2.0,5.017279836814924,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,150.0,44.969125210773484,150.0,136.16216216216216,48.26461408706147,121.0,37.0,1.0430756778417514,0.8736832621225685,1.0,Jordan,12 retro,none,GS,151.0
220.0,11.0,4.0,5.3981627015177525,1,1,3,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,196.1946902654867,36.45737687626263,220.0,244.23008849557522,94.53655839046357,229.0,113.0,1.432654263491836,1.5258201705405097,1.1213351375732974,adidas,boost 350 v2,yeezy,Men,231.0
170.0,10.0,4.0,5.14166355650266,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,1.1580654893336073,0.8594401987903793,0.9944751381215469,Nike,Other,none,Men,257.0
170.0,7.0,3.0,5.14166355650266,0,0,0,148.30107526881721,40.503667603792955,150.0,154.40430107526882,79.51783566192826,134.0,170.0,7.071067811865476,170.0,167.5,24.389693373577757,167.5,8.0,1.146316705336427,1.0848143402323185,1.0,New Balance,1906d,none,Men,175.0
150.0,8.0,3.0,5.017279836814924,1,1,3,148.30107526881721,40.503667603792955,150.0,154.40430107526882,79.51783566192826,134.0,150.83333333333334,13.099097120852496,150.0,165.26190476190476,62.98864289439458,142.0,84.0,1.011455916473318,1.0703193085362506,0.9944751381215469,New Balance,9060,off-white,Men,137.0
70.0,3.0,1.0,4.2626798770413155,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,0.47685049560795595,0.8594401987903793,0.9944751381215469,Nike,Other,none,Men,105.0
95.0,1.0,1.0,4.564348191467836,0,0,0,137.4869109947644,41.30398969371303,130.0,171.01570680628274,96.22273921205674,143.0,96.85185185185185,17.73218734967723,95.0,126.12962962962963,46.83574118865235,108.5,54.0,0.690974866717441,0.7375324289511161,0.9808795411089867,ASICS,gel-1130,none,Women,124.0
155.0,6.0,2.0,5.049856007249537,0,0,0,155.875,44.47902127220577,155.0,196.5,155.9153616549697,129.0,155.0,0.0,155.0,138.5,28.140717830218904,132.0,6.0,0.9943865276663993,0.7048346055979644,1.0,Birkenstock,boston soft footbed,none,Men,137.0
120.0,12.0,4.0,4.795790545596741,1,1,3,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,0.8174579924707817,0.8594401987903793,0.9944751381215469,Nike,Other,travis scott,Men,205.0
200.0,10.0,4.0,5.303304908059076,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,160.2439024390244,52.41601877661297,160.0,142.09756097560975,70.55416531929521,117.0,41.0,1.3907675704556683,0.9117676940600951,1.248097412480974,Jordan,6 retro,none,Men,153.0
185.0,5.0,2.0,5.225746673713202,0,0,0,148.30107526881721,40.503667603792955,150.0,154.40430107526882,79.51783566192826,134.0,158.3783783783784,13.847084232492474,155.0,168.6216216216216,104.22234547973528,133.0,37.0,1.2474622969837585,1.0920785266170931,1.168088737201365,New Balance,1906r,none,Men,281.0
120.0,3.0,1.0,4.795790545596741,1,1,3,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,118.4375,6.772513232461854,120.0,109.46875,14.370633979325406,111.0,32.0,0.781447780086456,0.683902740332842,1.0131926121372032,adidas,gazelle bold,clot,Women,113.0
200.0,4.0,2.0,5.303304908059076,1,1,3,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,141.25,63.06176110992869,145.0,235.75,128.28066327950043,209.0,8.0,1.3907675704556683,1.5126877083524484,1.415929203539823,Jordan,jumpman jack tr,travis scott,Men,250.0
200.0,6.0,2.0,5.303304908059076,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,193.33333333333334,10.327955589886447,200.0,110.0,18.697593428032388,106.0,6.0,1.3624299874513026,0.6276230306670281,1.0344827586206895,Nike,air vapormax 2021 fk,none,Men,127.0
190.0,2.0,1.0,5.25227342804663,1,1,2,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,152.10526315789474,45.163769571099174,180.0,166.6315789473684,56.80200556544909,162.0,19.0,1.2943084880787374,0.9507437871252682,1.2491349480968859,Nike,kobe 8 protro,kobe bryant,Men,229.0
130.0,7.0,3.0,4.875197323201151,0,0,0,137.4869109947644,41.30398969371303,130.0,171.01570680628274,96.22273921205674,143.0,134.16666666666666,11.000658741803747,130.0,159.16666666666666,28.866509354593617,154.0,24.0,0.9455445544554455,0.9307137317332026,0.968944099378882,ASICS,gel-nyc,none,Men,154.0
140.0,6.0,2.0,4.948759890378168,0,0,0,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,121.14285714285714,16.228411645562087,120.0,126.22857142857143,37.34504118139831,114.0,35.0,0.911689076767532,0.7886092232559511,1.1556603773584906,adidas,gazelle indoor,none,Men,239.0
150.0,11.0,4.0,5.017279836814924,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,201.77777777777777,34.24097610239002,210.0,207.22222222222223,49.0937312133071,208.0,9.0,1.0430756778417514,1.3296394844243271,0.7433920704845816,Jordan,14 retro,none,GS,146.0
100.0,5.0,2.0,4.61512051684126,0,0,0,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,0.65120648340538,0.8594401987903793,0.9944751381215469,adidas,Other,none,Men,122.0
140.0,4.0,2.0,4.948759890378168,0,0,0,146.79653401797177,54.39738473919055,140.0,175.26444159178433,358.7797390098799,118.0,136.66666666666666,21.110192891170804,130.0,126.4,44.949204891834995,117.0,33.0,0.9537009912159119,0.8594401987903793,0.9944751381215469,Nike,Other,none,Men,100.0
110.0,3.0,1.0,4.709530201312334,0,0,0,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,107.89473684210526,5.76939489863918,110.0,119.21052631578948,27.02067066078761,112.5,38.0,0.716327131745918,0.7447641963929322,1.0195121951219512,adidas,handball spezial,none,Men,112.0
120.0,5.0,2.0,4.795790545596741,1,1,3,153.56112469437653,76.19400802526293,130.0,160.0647921760391,108.69672792210746,126.0,118.4375,6.772513232461854,120.0,109.46875,14.370633979325406,111.0,32.0,0.781447780086456,0.683902740332842,1.0131926121372032,adidas,gazelle bold,off-white,Women,122.0
150.0,8.0,3.0,5.017279836814924,0,0,0,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,167.7450980392157,44.36568184408075,190.0,164.52941176470588,70.58168400971358,157.0,51.0,1.0430756778417514,1.0557014584896258,0.8942139099941554,Jordan,3 retro,none,GS,90.0
200.0,11.0,4.0,5.303304908059076,0,0,0,148.30107526881721,40.503667603792955,150.0,154.40430107526882,79.51783566192826,134.0,218.04761904761904,20.92958716859028,220.0,191.76190476190476,93.16378307148372,158.0,21.0,1.3486078886310904,1.241946651916289,0.9172308364271675,New Balance,990v6,none,Men,124.0
200.0,2.0,1.0,5.303304908059076,1,1,3,143.80548141086751,46.44936103166427,140.0,155.84842707340323,169.4874933458879,115.0,183.82051282051282,35.97431232280218,198.0,211.12820512820514,136.917220378473,171.0,39.0,1.3907675704556683,1.3547021878428431,1.0880178546519739,Jordan,5 retro,michael jordan,Women,157.0
110.0,7.0,3.0,4.709530201312334,0,0,0,120.92241379310344,24.35253789544378,120.0,123.66379310344827,45.55511596631764,112.5,109.0,8.94427190999916,110.0,133.0,12.449899597988733,130.0,5.0,0.9096741997576103,1.0754966887417219,1.0091743119266054,Puma,lamelo ball lafrancé amour,none,Men,130.0
